Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ads_remove,7700,1,Áö¾ÆÆÄÆÄ,21,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,1,ÇÑ¼®ºÀ,251,GooglePlay,2025-07-18,337700,17
Order Complete (App),,ruby_3,11000,2,Áø¸ð±â,118,GooglePlay,2025-07-17,27500,205
Order Complete (App),,ads_remove,7700,1,Å¸ÀÌ°ÅÁî,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ÀçÀçÆÄÆÄ,10,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Â÷Â÷Âô,48,GooglePlay,2025-07-18,0,2223
Order Complete (App),,ads_remove,7700,1,»ï°íÃÊ·Á,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,2,Áø¸ð±â,118,GooglePlay,2025-07-17,20900,205
Order Complete (App),,ruby_1,1100,1,Â«Âî,25,OneStore,2025-07-18,1100,3414
Order Complete (App),,ruby_2,6600,3,¹Ð¾ç¹Ú¾¾,91,GooglePlay,2025-07-16,27500,471
Order Complete (App),,ruby_2,6600,3,¹Ð¾ç¹Ú¾¾,91,GooglePlay,2025-07-16,20900,471
Order Complete (App),,ruby_2,6600,3,¹Ð¾ç¹Ú¾¾,91,GooglePlay,2025-07-16,7700,471
Order Complete (App),,ads_remove,7700,1,°ÅÁö¿ÕÃÖÃá»ï,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,erazor,21,GooglePlay,2025-07-18,0,3415
Order Complete (App),,ruby_1,1100,3,Âî²¿ºüºü,111,GooglePlay,2025-07-16,18700,234
Order Complete (App),,ads_remove,7700,1,¿ÎµÎ,25,GooglePlay,2025-07-18,0,3404
Order Complete (App),,ruby_1,1100,1,¾Æ¹Ö,86,GooglePlay,2025-07-18,25300,640
Order Complete (App),,ads_remove,7700,1,¸»Â÷Çªµù,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,1,¹«°Å¿î,33,GooglePlay,2025-07-18,7700,2812
Order Complete (App),,ads_remove,7700,1,ÈïÁ¤¿ø,9,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,³íÇö,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,1,ÇÇÄÚ¸®³ª,154,GooglePlay,2025-07-18,245300,77
Order Complete (App),,ruby_3,11000,3,Âî²¿ºüºü,111,GooglePlay,2025-07-16,7700,234
Order Complete (App),,ads_remove,7700,1,°í¹Ìo,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¶óÅä³¢,10,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,3,±è½Â¿ø,316,GooglePlay,2025-07-16,649000,6
Order Complete (App),,ruby_6,110000,3,±è½Â¿ø,316,GooglePlay,2025-07-16,506000,6
Order Complete (App),,ruby_4,33000,1,ÇÏÀ¯´Ï¾Æºü,24,GooglePlay,2025-07-18,0,3383
Order Complete (App),,ads_remove,7700,1,Ä«¸¶½Å,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,2,Â÷´Ï¿¡¿ë,94,GooglePlay,2025-07-17,37400,348
Order Complete (App),,ads_remove,7700,1,ÈÖÀ×,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,Ãµ»ç¿À»§,78,GooglePlay,2025-07-18,7700,879
Order Complete (App),,ruby_4,33000,1,°­»ê,151,GooglePlay,2025-07-18,18700,55
Order Complete (App),,ads_remove,7700,1,µð´©,44,GooglePlay,2025-07-18,0,2434
Order Complete (App),,ads_remove,7700,1,¹Ì¸£½ºÆ¾,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¿ÀÀÚ¸ù,43,GooglePlay,2025-07-18,0,3246
Order Complete (App),,ruby_6,110000,1,ÇÇÄÚ¸®³ª,101,GooglePlay,2025-07-18,135300,342
Order Complete (App),,ads_remove,7700,1,¶×ÀÌe,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,3,¿­Àü,120,OneStore,2025-07-16,22000,131
Order Complete (App),,ads_remove,7700,1,±Ùµé°©,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¼ö¹æÀÌ,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,½ºÅ²,30,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_6,110000,1,ÇÇÄÚ¸®³ª,94,GooglePlay,2025-07-18,25300,342
Order Complete (App),,ads_remove,7700,1,°üÀýÀÌ¾ÆÇÁ±¸³ª,9,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_1,1100,1,Shami,51,GooglePlay,2025-07-18,7700,1947
Order Complete (App),,ruby_2,6600,1,Shami,51,GooglePlay,2025-07-18,0,1947
Order Complete (App),,ads_remove,7700,1,¿¡¸¯Áø,7,OneStore,2025-07-18,7700,99999999
Order Complete (App),,ads_remove,7700,1,¢k¢k,23,GooglePlay,2025-07-18,0,3180
Order Complete (App),,ruby_2,6600,1,¹Îµé·¹¿Ë,55,GooglePlay,2025-07-18,7700,1699
Order Complete (App),,ads_remove,7700,1,¾ÆÀÌ½º¿Â,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_5,55000,2,¼öºñ,178,GooglePlay,2025-07-17,48400,39
Order Complete (App),,ads_remove,7700,1,ºÀÀÌv,22,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Á¦ÀÌ¾Æºü,17,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_6,110000,1,KIRA,36,GooglePlay,2025-07-18,7700,2597
Order Complete (App),,ruby_5,55000,1,JJJ0738,118,GooglePlay,2025-07-18,129800,286
Order Complete (App),,ads_remove,7700,1,Àú³à³í,24,GooglePlay,2025-07-18,0,3160
Order Complete (App),,ads_remove,7700,1,¹«°Å¿î,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¶¯ÃÊ´ç,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¹Îµé·¹¿Ë,51,GooglePlay,2025-07-18,0,2934
Order Complete (App),,ruby_3,11000,1,°Ü¿ï»ç°ú,119,GooglePlay,2025-07-18,61600,160
Order Complete (App),,ruby_3,11000,1,¶Ñ¶ì¾²,57,GooglePlay,2025-07-18,0,1675
Order Complete (App),,ruby_4,33000,1,°æº¹,68,GooglePlay,2025-07-18,7700,1696
Order Complete (App),,ruby_1,1100,2,Áö³É,112,GooglePlay,2025-07-17,11000,551
Order Complete (App),,ruby_4,33000,1,¸¸Èæ¶û,92,GooglePlay,2025-07-17,40700,405
Order Complete (App),,ruby_1,1100,2,Áö³É,112,GooglePlay,2025-07-17,11000,551
Order Complete (App),,ads_remove,7700,1,¶ó¹ÌÀÌ,41,GooglePlay,2025-07-18,0,1920
Order Complete (App),,ruby_4,33000,1,JJJ0738,118,GooglePlay,2025-07-18,96800,286
Order Complete (App),,ruby_1,1100,2,Áö³É,112,GooglePlay,2025-07-17,7700,551
Order Complete (App),,ads_remove,7700,1,ÄáÄáÄá,26,GooglePlay,2025-07-18,0,3266
Order Complete (App),,ads_remove,7700,1,¿©¸§¿©¸§,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_1,1100,1,°¼¸£ÀÌ¾Æ,24,GooglePlay,2025-07-18,7700,3263
Order Complete (App),,ruby_1,1100,1,ÇÏ¾á³¯°³,25,GooglePlay,2025-07-18,7700,3260
Order Complete (App),,ruby_2,6600,1,°¼¸£ÀÌ¾Æ,24,GooglePlay,2025-07-18,0,3263
Order Complete (App),,ruby_2,6600,1,ÇÏ¾á³¯°³,25,GooglePlay,2025-07-18,0,3260
Order Complete (App),,ads_remove,7700,1,½É¹Ù±º,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,JJJ0738,118,GooglePlay,2025-07-18,90200,286
Order Complete (App),,ads_remove,7700,1,ÁÝÁÝ,53,GooglePlay,2025-07-18,0,2337
Order Complete (App),,ruby_1,1100,2,¼öºñ,169,GooglePlay,2025-07-17,47300,51
Order Complete (App),,ads_remove,7700,1,ÄíÅ°ºê·Î,14,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,mcÀç¸í,33,GooglePlay,2025-07-18,0,2696
Order Complete (App),,ads_remove,7700,1,Â÷Â÷³É,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Grey,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,°­»ê,125,GooglePlay,2025-07-18,7700,122
Order Complete (App),,ruby_1,1100,3,³­¼¼µÎ,91,GooglePlay,2025-07-16,6600,754
Order Complete (App),,ruby_2,6600,3,³­¼¼µÎ,91,GooglePlay,2025-07-16,0,754
Order Complete (App),,ads_remove,7700,1,µµÀç,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ÀÌÀç¿øÂ¯Â¯¸Ç,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ÀÏ·ù,67,GooglePlay,2025-07-18,0,1234
Order Complete (App),,ruby_3,11000,1,Àå¸¶,27,GooglePlay,2025-07-18,0,2888
Order Complete (App),,ads_remove,7700,1,½Ã¸²,14,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,À¯Áö³ë,24,GooglePlay,2025-07-18,0,3215
Order Complete (App),,ads_remove,7700,1,ÀÎ½Î,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ºñ¼ö¸®,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,Å°·ç,25,GooglePlay,2025-07-18,7700,3017
Order Complete (App),,ads_remove,7700,1,Ã¼¸¶,14,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,2,¾îÈÞ,94,GooglePlay,2025-07-16,7700,355
Order Complete (App),,ruby_1,1100,3,ÆäÄÚ,117,GooglePlay,2025-07-16,11000,184
Order Complete (App),,ruby_1,1100,3,ÆäÄÚ,117,GooglePlay,2025-07-16,9900,184
Order Complete (App),,ruby_1,1100,3,ÆäÄÚ,117,GooglePlay,2025-07-16,7700,184
Order Complete (App),,ads_remove,7700,1,ºÓÀº´Þ,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¸ÀÀÖ´Â¿Àµ­±¹¹°,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,damsot,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Å°·ç,23,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,³­¼¼Ç¥·ù´ëÀå,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¼ø´ë,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,»ì¾Æ³²´ÂÀÚ,76,GooglePlay,2025-07-18,29700,896
Order Complete (App),,ruby_3,11000,1,»ì¾Æ³²´ÂÀÚ,76,GooglePlay,2025-07-18,7700,896
Order Complete (App),,ads_remove,7700,1,KIRA,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Ãë¹Ì,14,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,2,±â¹Ì´Ù,56,GooglePlay,2025-07-16,0,1562
Order Complete (App),,ads_remove,7700,1,ÀºÈ¥,25,GooglePlay,2025-07-18,0,3193
Order Complete (App),,ruby_2,6600,1,µü½ê,91,GooglePlay,2025-07-18,14300,451
Order Complete (App),,ads_remove,7700,1,¶ºµÎºÎ,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,³¶Ãµ,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¿¡¸£,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,2,¼öºñ,151,GooglePlay,2025-07-17,40700,51
Order Complete (App),,ads_remove,7700,1,5tr6,9,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,À¯ÀÏÀ¯ÀÌ,21,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¹ÏÀ½ÀÌ93,16,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,JJJ0738,101,GooglePlay,2025-07-18,79200,286
Order Complete (App),,ruby_3,11000,2,Ä«ÇÁ¸®,94,GooglePlay,2025-07-17,14300,445
Order Complete (App),,ruby_2,6600,1,¾Æ¹Ö,85,GooglePlay,2025-07-18,18700,758
Order Complete (App),,ruby_2,6600,3,±¹¹ÎÇÑ´ë,141,GooglePlay,2025-07-16,28600,76
Order Complete (App),,ruby_4,33000,2,µõÀÌ,137,GooglePlay,2025-07-17,7700,83
Order Complete (App),,ads_remove,7700,1,µ¹ºÎÃ³,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,2,Ä«ÇÁ¸®,92,GooglePlay,2025-07-17,7700,445
Order Complete (App),,ads_remove,7700,1,Å´¼Õ»ê,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¿ìµðÇÏ·ç,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,JJJ0738,95,GooglePlay,2025-07-18,72600,377
Order Complete (App),,ads_remove,7700,1,ÇÇÀ¯,20,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,Àò´Ù¸£Å©,26,GooglePlay,2025-07-18,0,3139
Order Complete (App),,ads_remove,7700,1,ºñ¿Â´À,27,GooglePlay,2025-07-18,0,2863
Order Complete (App),,ads_remove,7700,1,¿ª»ç´Â¾î·Á¿ö,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Á¤Áö±â,86,GooglePlay,2025-07-17,0,570
Order Complete (App),,ads_remove,7700,1,aimya,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,2,ÁÖµ¿ÀÌ,91,GooglePlay,2025-07-17,18700,434
Order Complete (App),,ads_remove,7700,1,°­»ê,41,GooglePlay,2025-07-18,0,2470
Order Complete (App),,ruby_3,11000,2,ÁÖµ¿ÀÌ,91,GooglePlay,2025-07-17,7700,434
Order Complete (App),,ruby_1,1100,1,JJJ0738,93,GooglePlay,2025-07-18,71500,377
Order Complete (App),,ads_remove,7700,1,¿µ¿õHo°É,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_1,1100,1,ÀÌ¿ôÁý¶ÇÅÐ¾÷,41,GooglePlay,2025-07-18,11000,2932
Order Complete (App),,ruby_4,33000,1,JJJ0738,93,GooglePlay,2025-07-18,38500,377
Order Complete (App),,ads_remove,7700,1,Å«º°½Ü,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,JJJ0738,93,GooglePlay,2025-07-18,38500,377
Order Complete (App),,ruby_3,11000,1,JJJ0738,93,GooglePlay,2025-07-18,20900,377
Order Complete (App),,ads_remove,7700,1,¾Ø¹öµð,41,GooglePlay,2025-07-18,0,2472
Order Complete (App),,ruby_1,1100,3,°­¿øµµÀÓ²©Á¤,26,GooglePlay,2025-07-15,19800,2795
Order Complete (App),,ruby_4,33000,1,µ¿¿ì±âºÎ¿©,52,GooglePlay,2025-07-18,95700,1731
Order Complete (App),,ruby_5,55000,1,µ¿¿ì±âºÎ¿©,52,GooglePlay,2025-07-18,7700,1731
Order Complete (App),,ruby_1,1100,3,°­¿øµµÀÓ²©Á¤,26,GooglePlay,2025-07-15,19800,2795
Order Complete (App),,ruby_3,11000,1,ÀÌ¿ôÁý¶ÇÅÐ¾÷,26,GooglePlay,2025-07-18,0,2932
Order Complete (App),,ruby_1,1100,3,°­¿øµµÀÓ²©Á¤,26,GooglePlay,2025-07-15,17600,2795
Order Complete (App),,ads_remove,7700,1,·ç½Ã¾Æ³ª,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,2,ÁØÁØÀÌ,91,GooglePlay,2025-07-17,11000,538
Order Complete (App),,ruby_2,6600,1,JJJ0738,93,GooglePlay,2025-07-18,14300,377
Order Complete (App),,ruby_3,11000,1,ºÎ¿ì¶öÅ¹,26,GooglePlay,2025-07-18,0,3108
Order Complete (App),,ruby_3,11000,3,¹ãÀÇ¼öÈ£ÀÚ,67,GooglePlay,2025-07-15,0,1112
Order Complete (App),,ruby_5,55000,1,»ï´Ù¼ö,70,GooglePlay,2025-07-18,7700,983
Order Complete (App),,ruby_1,1100,3,ÃÖ°­ÇÑÈ­,118,GooglePlay,2025-07-16,7700,146
Order Complete (App),,ads_remove,7700,1,¹Ì´ÏÄÝ¶ó,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,À±À²,45,GooglePlay,2025-07-18,0,2542
Order Complete (App),,ruby_1,1100,1,µõ¸Íµò,73,GooglePlay,2025-07-18,9900,891
Order Complete (App),,ruby_1,1100,1,µõ¸Íµò,73,GooglePlay,2025-07-18,7700,891
Order Complete (App),,ads_remove,7700,1,ÇÏ´Ãe,2,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_5,55000,1,ÂàÀÌÆÄÆÄ,87,GooglePlay,2025-07-18,55000,548
Order Complete (App),,ads_remove,7700,1,VI,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_1,1100,1,ÄÚ·¹¾Æ¿ì¶ó,25,GooglePlay,2025-07-18,7700,2819
Order Complete (App),,ruby_2,6600,1,ÄÚ·¹¾Æ¿ì¶ó,25,GooglePlay,2025-07-18,0,2819
Order Complete (App),,ruby_3,11000,3,È£À×¾²,189,GooglePlay,2025-07-16,77000,29
Order Complete (App),,ruby_3,11000,3,È£À×¾²,189,GooglePlay,2025-07-16,55000,29
Order Complete (App),,ads_remove,7700,1,°×¼øÀÌ³é,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,°æº¹,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,½º´Ôµµ¾Æ¸Ç,69,GooglePlay,2025-07-18,0,1012
Order Complete (App),,ruby_3,11000,1,ÇÇÄÚ¸®³ª,72,GooglePlay,2025-07-18,14300,2114
Order Complete (App),,ads_remove,7700,1,¼¼¶ó½ºAWM,31,GooglePlay,2025-07-18,0,2638
Order Complete (App),,ruby_2,6600,1,¼³¹Î¼®ÀÔ´Ï´Ù,90,GooglePlay,2025-07-18,14300,730
Order Complete (App),,ads_remove,7700,1,ÇÏ¶÷¶û,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¿Í´ÏÃÊ,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ÈÄÄíÈÄÄí,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,»óÀå±º,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_2,6600,1,ÇÇÄÚ¸®³ª,59,GooglePlay,2025-07-18,7700,2114
Order Complete (App),,ads_remove,7700,1,µ¿¿ì±âºÎ¿©,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Ç¥·ùÁß,51,GooglePlay,2025-07-18,0,1771
Order Complete (App),,ruby_4,33000,1,»ì¼º,201,GooglePlay,2025-07-18,183700,26
Order Complete (App),,ruby_1,1100,1,e6ed7d,51,GooglePlay,2025-07-18,7700,1793
Order Complete (App),,ruby_2,6600,1,e6ed7d,51,GooglePlay,2025-07-18,0,1793
Order Complete (App),,ruby_2,6600,1,·Îº¿,92,GooglePlay,2025-07-18,26400,376
Order Complete (App),,ruby_3,11000,1,¾Æ¹Ö,45,GooglePlay,2025-07-18,7700,2587
Order Complete (App),,ads_remove,7700,1,Green,58,GooglePlay,2025-07-18,0,1688
Order Complete (App),,ruby_3,11000,1,¹æ±Í²Û,118,GooglePlay,2025-07-18,66000,146
Order Complete (App),,ruby_1,1100,1,·Îº¿,92,GooglePlay,2025-07-18,25300,430
Order Complete (App),,ads_remove,7700,1,¹Ì±î,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,·¹µåÇÑ,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,º¸¹ÙÀÏ´ë,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_6,110000,1,ÇÑ¼®ºÀ,190,GooglePlay,2025-07-18,227700,33
Order Complete (App),,ads_remove,7700,1,±èÇÁ·Î,57,GooglePlay,2025-07-18,0,1450
Order Complete (App),,ads_remove,7700,1,ÇÇÄÚ¸®³ª,40,GooglePlay,2025-07-18,0,2991
Order Complete (App),,ads_remove,7700,1,±ë³©±ë,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,´õ´ö,81,GooglePlay,2025-07-18,40700,799
Order Complete (App),,ruby_3,11000,1,°íÎ¹Ì,77,GooglePlay,2025-07-18,11000,780
Order Complete (App),,ads_remove,7700,1,Lactea,24,GooglePlay,2025-07-18,18700,3006
Order Complete (App),,ruby_3,11000,1,Lactea,24,GooglePlay,2025-07-18,0,3006
Order Complete (App),,ruby_1,1100,3,²¿±â,114,GooglePlay,2025-07-16,7700,301
Order Complete (App),,ruby_1,1100,3,²¿±â,114,GooglePlay,2025-07-16,6600,301
Order Complete (App),,ruby_1,1100,1,ÀºÁÖ,46,GooglePlay,2025-07-18,11000,1999
Order Complete (App),,ruby_1,1100,1,ÀºÁÖ,46,GooglePlay,2025-07-18,9900,1999
Order Complete (App),,ruby_1,1100,1,ÀºÁÖ,46,GooglePlay,2025-07-18,7700,1999
Order Complete (App),,ads_remove,7700,1,¿ë¼ø¾Æ,20,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,µõ¸Íµò,53,GooglePlay,2025-07-18,0,1752
Order Complete (App),,ads_remove,7700,1,°í¾ßµå,12,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ÂÊÂÊ,9,OneStore,2025-07-18,7700,99999999
Order Complete (App),,ruby_5,55000,2,¾û¸Á,333,GooglePlay,2025-07-17,669900,2
Order Complete (App),,ads_remove,7700,1,¹«¿ø,12,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,Á¶Æø¿©Ä£,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,3,È£Ææ,195,GooglePlay,2025-07-15,66000,26
Order Complete (App),,ads_remove,7700,1,akou,43,GooglePlay,2025-07-18,0,2679
Order Complete (App),,ruby_2,6600,1,·Îº¿,84,GooglePlay,2025-07-18,18700,641
Order Complete (App),,ruby_3,11000,3,È£Ææ,189,GooglePlay,2025-07-15,55000,29
Order Complete (App),,ruby_2,6600,2,µð¿ì,276,GooglePlay,2025-07-17,445500,13
Order Complete (App),,ruby_1,1100,2,µð¿ì,276,GooglePlay,2025-07-17,445500,13
Order Complete (App),,ads_remove,7700,2,¼±Àì,86,GooglePlay,2025-07-17,0,594
Order Complete (App),,ruby_1,1100,2,µð¿ì,276,GooglePlay,2025-07-17,443300,13
Order Complete (App),,ads_remove,7700,1,¾ÆÅ©³î·Î±â¾Æ,43,GooglePlay,2025-07-18,0,2958
Order Complete (App),,ruby_4,33000,2,µð¿ì,276,GooglePlay,2025-07-17,410300,13
Order Complete (App),,ruby_4,33000,2,µð¿ì,276,GooglePlay,2025-07-17,377300,13
Order Complete (App),,ruby_1,1100,2,µðºñÀÚ¶ó,55,GooglePlay,2025-07-17,7700,1506
Order Complete (App),,ruby_2,6600,2,µðºñÀÚ¶ó,55,GooglePlay,2025-07-17,0,1506
Order Complete (App),,ruby_6,110000,3,´ë¸Ó¸®°­¼­±¸,287,GooglePlay,2025-07-16,392700,9
Order Complete (App),,ads_remove,7700,1,È°ºó´çÈ«±æµ¿,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,¸Ø¸¶,24,GooglePlay,2025-07-18,0,2976
Order Complete (App),,ads_remove,7700,1,188w27,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,skebu,5,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,2,¾Æ¶ûÀÇÈ¥,238,GooglePlay,2025-07-16,359700,18
Order Complete (App),,ads_remove,7700,1,ÀºÁÖ,22,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¿øÇ³,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,2,¾û¸Á,333,GooglePlay,2025-07-17,636900,2
Order Complete (App),,ruby_3,11000,2,¿ì³Ê¼­±â,24,GooglePlay,2025-07-17,0,2961
Order Complete (App),,ads_remove,7700,1,poll,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,ºí·¯µåµ¥ºô,19,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¶ÇºÀ,11,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,2,µð¿ì,273,GooglePlay,2025-07-17,366300,13
Order Complete (App),,ads_remove,7700,1,ÃßÀÌ,52,GooglePlay,2025-07-18,0,2037
Order Complete (App),,ads_remove,7700,1,ÇÏ´ÃÂõ±â,18,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,»ï´Ù¼ö,8,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,Àá¸¸º¸³ÉÀÌ,25,GooglePlay,2025-07-18,0,2820
Order Complete (App),,ruby_1,1100,1,¸¶¿ä,57,GooglePlay,2025-07-18,7700,1441
Order Complete (App),,ruby_2,6600,1,¼³¹Î¼®ÀÔ´Ï´Ù,53,GooglePlay,2025-07-18,7700,2149
Order Complete (App),,ads_remove,7700,1,¾È³ç¾È´¨,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,³­´Ù³É,7,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,È£¸Å½ÇºÒÁÖ¸Ô,26,GooglePlay,2025-07-18,0,2760
Order Complete (App),,ruby_6,110000,1,ÇÑ¼®ºÀ,134,GooglePlay,2025-07-18,117700,84
Order Complete (App),,ruby_4,33000,2,¾Æ¶ûÀÇÈ¥,234,GooglePlay,2025-07-16,326700,22
Order Complete (App),,ads_remove,7700,1,ÀÏÁÖÀÏ¸¸,9,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_4,33000,3,È£Ææ,143,GooglePlay,2025-07-15,22000,66
Order Complete (App),,ads_remove,7700,1,°¨ÀÚµ¿ÀÌ,6,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ads_remove,7700,1,¸²ÅçÀÌ,4,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_3,11000,1,¹¶Ä¡±â,71,GooglePlay,2025-07-18,84700,878
Order Complete (App),,ruby_1,1100,1,¾ÆÀÚÇÎ,53,GooglePlay,2025-07-18,27500,1703
Order Complete (App),,ads_remove,7700,1,¾ß»ýÈ­»ì,14,GooglePlay,2025-07-18,0,99999999
Order Complete (App),,ruby_1,1100,1,¾ÆÀÚÇÎ,53,GooglePlay,2025-07-18,25300,1703
