Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3330-1557-6118-56572,08-Aug-25,9:25:54 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa3q,KR,충청북도,361-833,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3330-1557-6118-56572,08-Aug-25,9:25:54 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa3q,KR,충청북도,361-833,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3324-2742-0634-43953,08-Aug-25,9:29:29 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e2s,KR,,13248,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3324-2742-0634-43953,08-Aug-25,9:29:29 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e2s,KR,,13248,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3324-2742-0634-43953,08-Aug-25,9:29:29 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e2s,KR,,13248,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3362-3659-8220-93786,08-Aug-25,9:32:41 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,13248,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3362-3659-8220-93786,08-Aug-25,9:32:41 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,13248,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3362-3659-8220-93786,08-Aug-25,9:32:41 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,13248,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3356-2864-9277-50961,08-Aug-25,9:33:42 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,39154,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3356-2864-9277-50961,08-Aug-25,9:33:42 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,39154,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3356-2864-9277-50961,08-Aug-25,9:33:42 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e2s,KR,,39154,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3361-9195-8336-89634,08-Aug-25,9:48:52 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3361-9195-8336-89634,08-Aug-25,9:48:52 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3361-9195-8336-89634,08-Aug-25,9:48:52 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3317-5440-3672-42161,08-Aug-25,9:51:58 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,,15421,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3317-5440-3672-42161,08-Aug-25,9:51:58 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,,15421,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3317-5440-3672-42161,08-Aug-25,9:51:58 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,,15421,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3303-1057-8475-82261,08-Aug-25,10:06:11 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,q6q,KR,,0,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3303-1057-8475-82261,08-Aug-25,10:06:11 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,q6q,KR,,0,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3303-1057-8475-82261,08-Aug-25,10:06:11 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,q6q,KR,,0,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3355-0285-4759-59754,08-Aug-25,10:08:11 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,beyond2,KR,울산광역시,44962,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3355-0285-4759-59754,08-Aug-25,10:08:11 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,beyond2,KR,울산광역시,44962,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3355-0285-4759-59754,08-Aug-25,10:08:11 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,beyond2,KR,울산광역시,44962,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3304-1677-8403-43298,08-Aug-25,10:08:21 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,서울특별시,1820,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3304-1677-8403-43298,08-Aug-25,10:08:21 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,서울특별시,1820,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3304-1677-8403-43298,08-Aug-25,10:08:21 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa2q,KR,서울특별시,1820,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3315-7811-0570-93881,08-Aug-25,10:10:08 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,d2x,KR,울산광역시,44215,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3315-7811-0570-93881,08-Aug-25,10:10:08 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,d2x,KR,울산광역시,44215,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
