Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID
GPA.3310-8691-2900-66609,2025-07-23,1753243277,Charged,x1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,16977,KR,,,4.99167E+18,Yes,,,,,
GPA.3389-0477-4441-39266,2025-07-23,1753243293,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,42952,KR,,,4.99167E+18,Yes,,,,,
GPA.3349-3042-2357-30110,2025-07-23,1753243460,Charged,g0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,39183,KR,,,4.99167E+18,Yes,,,,,
GPA.3312-4570-3891-47138,2025-07-23,1753243564,Charged,r0q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강릉시,강원도,25599,KR,,,4.99167E+18,Yes,,,,,
GPA.3376-8921-1513-14095,2025-07-23,1753243594,Charged,dm2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",이천시,경기도,17424,KR,,,4.99167E+18,Yes,,,,,
GPA.3352-7325-0968-47905,2025-07-23,1753243848,Charged,pa1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",오산시,경기도,447-710,KR,,,4.99167E+18,Yes,,,,,
GPA.3316-0871-7955-51418,2025-07-23,1753243877,Charged,dm3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,3121,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-1035-8432-75051,2025-07-23,1753243913,Charged,q2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",경기,경기도,429-882,KR,,,4.99167E+18,Yes,,,,,
GPA.3392-9295-7572-01148,2025-07-23,1753243927,Charged,q2q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",경기,경기도,429-882,KR,,,4.99167E+18,Yes,,,,,
GPA.3387-5098-2295-91319,2025-07-23,1753244005,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",동구,대구광역시,41025,KR,,,4.99167E+18,Yes,,,,,
GPA.3337-9082-3237-86992,2025-07-23,1753244047,Charged,pa1q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",수원시,경기도,440-240,KR,,,4.99167E+18,Yes,,,,,
GPA.3328-7490-4430-94821,2025-07-23,1753244058,Charged,dm3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,42089,KR,,,4.99167E+18,Yes,,,,,
GPA.3353-3620-5795-70601,2025-07-23,1753244194,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",통영시,경상남도,53075,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-0065-8655-78813,2025-07-23,1753244363,Charged,e1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",제천시,충청북도,390-771,KR,,,4.99167E+18,Yes,,,,,
GPA.3391-8088-6023-07776,2025-07-23,1753244383,Charged,e2s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",제주시,제주특별자치도,695-971,KR,,,4.99167E+18,Yes,,,,,
GPA.3335-8550-9272-45960,2025-07-23,1753244493,Charged,psq,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",남구,울산광역시,680-819,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-6271-3666-89350,2025-07-23,1753244856,Charged,TB321FU,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,25732,KR,,,4.99167E+18,Yes,,,,,
GPA.3329-1427-7920-31966,2025-07-23,1753245292,Charged,r11s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",강서구,부산광역시,46726,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-7144-8695-82673,2025-07-23,1753245337,Charged,b6q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",유성구,대전광역시,305-335,KR,,,4.99167E+18,Yes,,,,,
GPA.3322-5620-7902-69137,2025-07-23,1753245534,Charged,o1s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,32811,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-2758-7018-94872,2025-07-23,1753245620,Charged,b0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,39413,KR,,,4.99167E+18,Yes,,,,,
GPA.3372-2082-9608-67042,2025-07-23,1753245688,Charged,t2s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,12213,KR,,,4.99167E+18,Yes,,,,,
GPA.3300-3571-7001-27665,2025-07-23,1753246005,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",구로구,서울특별시,8236,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-9034-1008-27198,2025-07-23,1753246017,Charged,y2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",울산,울산광역시,689-893,KR,,,4.99167E+18,Yes,,,,,
GPA.3395-4032-8041-71175,2025-07-23,1753246470,Charged,e1s,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",전주시,전라북도,54888,KR,,,4.99167E+18,Yes,,,,,
GPA.3347-0873-8129-22693,2025-07-23,1753246515,Charged,q4q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",전주시,전라북도,561-160,KR,,,4.99167E+18,Yes,,,,,
GPA.3358-6497-9337-34041,2025-07-23,1753246751,Charged,q4q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,14921,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-3692-3528-24367,2025-07-23,1753246802,Charged,b0q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,51145,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-6250-0975-58581,2025-07-23,1753246963,Charged,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,46024,KR,,,4.99167E+18,Yes,,,,,
GPA.3364-1959-3729-77113,2025-07-23,1753247112,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,36847,KR,,,4.99167E+18,Yes,,,,,
GPA.3379-0215-5438-86234,2025-07-23,1753247215,Charged,psq,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",남양주시,경기도,12206,KR,,,4.99167E+18,Yes,,,,,
GPA.3300-1466-3993-26504,2025-07-23,1753247273,Charged,q5q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,,KR,,,4.99167E+18,Yes,,,,,
GPA.3336-3680-7292-68133,2025-07-23,1753247343,Charged,x1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,16977,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-9919-8721-07786,2025-07-23,1753247354,Charged,x1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,16977,KR,,,4.99167E+18,Yes,,,,,
GPA.3303-0865-8159-05608,2025-07-23,1753247555,Charged,a23,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,63116,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-9027-9386-22950,2025-07-23,1753247672,Charged,q5q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,,KR,,,4.99167E+18,Yes,,,,,
GPA.3350-1428-2868-26401,2025-07-23,1753247710,Charged,q5q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,,KR,,,4.99167E+18,Yes,,,,,
GPA.3348-8296-8009-75780,2025-07-23,1753247777,Charged,r0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,16324,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-3298-6270-78154,2025-07-23,1753247975,Charged,a24,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,17855,KR,,,4.99167E+18,Yes,,,,,
GPA.3337-9966-7985-02651,2025-07-23,1753248105,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",금정구,부산광역시,46314,KR,,,4.99167E+18,Yes,,,,,
GPA.3387-2242-4270-32757,2025-07-23,1753248244,Charged,a15x,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,15219,KR,,,4.99167E+18,Yes,,,,,
GPA.3395-5063-1005-34717,2025-07-23,1753248349,Refund,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","-3,000.00","-33,000.00",,,31440,KR,,,4.99167E+18,Yes,,,,,
GPA.3326-5074-4939-08805,2025-07-23,1753248359,Charged,q4q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,14921,KR,,,4.99167E+18,Yes,,,,,
GPA.3339-5909-4515-28004,2025-07-23,1753248368,Charged,e2s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",군산시,전라북도,54101,KR,,,4.99167E+18,Yes,,,,,
GPA.3393-4515-9878-28028,2025-07-23,1753248505,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,12104,KR,,,4.99167E+18,Yes,,,,,
GPA.3308-4706-1505-48787,2025-07-23,1753248691,Charged,q4q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,14921,KR,,,4.99167E+18,Yes,,,,,
GPA.3303-4510-2694-96466,2025-07-23,1753248755,Charged,e2s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3397-7819-8698-37796,2025-07-23,1753248786,Charged,e2s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,12345,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-6860-5266-45202,2025-07-23,1753248810,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",해운대구,부산광역시,612-050,KR,,,4.99167E+18,Yes,,,,,
GPA.3348-1501-3831-58219,2025-07-23,1753248822,Charged,dm1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,16822,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-2936-5943-04893,2025-07-23,1753248823,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",해운대구,부산광역시,612-050,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-1628-6333-68966,2025-07-23,1753248835,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",해운대구,부산광역시,612-050,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-7778-3513-75258,2025-07-23,1753248924,Charged,r0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",진주시,경상남도,660-774,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-1220-5540-74623,2025-07-23,1753248981,Charged,e2s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,59762,KR,,,4.99167E+18,Yes,,,,,
GPA.3333-3643-7191-92349,2025-07-23,1753249040,Charged,pa3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,12104,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-3130-4872-00071,2025-07-23,1753249174,Charged,dm1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",달서구,대구광역시,704-230,KR,,,4.99167E+18,Yes,,,,,
GPA.3391-7638-5060-32568,2025-07-23,1753249381,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",북구,대구광역시,702-793,KR,,,4.99167E+18,Yes,,,,,
GPA.3343-7779-6416-96179,2025-07-23,1753249515,Charged,e1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",경기,경기도,462-817,KR,,,4.99167E+18,Yes,,,,,
GPA.3373-6988-0420-47318,2025-07-23,1753249620,Charged,dm1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",달서구,대구광역시,704-230,KR,,,4.99167E+18,Yes,,,,,
GPA.3327-1978-8352-03522,2025-07-23,1753249667,Charged,e2s,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,59762,KR,,,4.99167E+18,Yes,,,,,
GPA.3322-4305-2361-80084,2025-07-23,1753249823,Charged,q6q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",,,36847,KR,,,4.99167E+18,Yes,,,,,
GPA.3383-6148-5140-03712,2025-07-23,1753250333,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",경주시,경상북도,780-871,KR,,,4.99167E+18,Yes,,,,,
GPA.3359-2168-1564-07947,2025-07-23,1753250358,Charged,dm1q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",달서구,대구광역시,704-230,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-3801-7009-77843,2025-07-23,1753250491,Charged,pa2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,33333,KR,,,4.99167E+18,Yes,,,,,
GPA.3380-4761-3487-76798,2025-07-23,1753250516,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,38035,KR,,,4.99167E+18,Yes,,,,,
GPA.3399-6682-1571-86637,2025-07-23,1753250528,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,38035,KR,,,4.99167E+18,Yes,,,,,
GPA.3379-2514-6517-75739,2025-07-23,1753250702,Charged,m53x,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,612-803,KR,,,4.99167E+18,Yes,,,,,
GPA.3312-5668-6415-85820,2025-07-23,1753250829,Charged,pa2q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,33333,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-6332-7930-97429,2025-07-23,1753251089,Charged,y2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",동작구,서울특별시,7019,KR,,,4.99167E+18,Yes,,,,,
GPA.3399-8709-5609-13648,2025-07-23,1753251165,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,12736,KR,,,4.99167E+18,Yes,,,,,
GPA.3319-6561-1810-82891,2025-07-23,1753251571,Charged,b0q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,51145,KR,,,4.99167E+18,Yes,,,,,
GPA.3325-8310-8091-53835,2025-07-23,1753251772,Charged,q4q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",서귀포시,제주특별자치도,63599,KR,,,4.99167E+18,Yes,,,,,
GPA.3307-4744-9757-18445,2025-07-23,1753251790,Charged,b4q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,701-140,KR,,,4.99167E+18,Yes,,,,,
GPA.3332-2736-6765-57066,2025-07-23,1753252426,Charged,pa2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",영등포구,서울특별시,150-761,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-1393-2531-99363,2025-07-23,1753252427,Charged,dm2q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",이천시,경기도,17424,KR,,,4.99167E+18,Yes,,,,,
GPA.3382-9453-8477-22790,2025-07-23,1753252437,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",대덕구,대전광역시,34303,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-7211-5652-16171,2025-07-23,1753252522,Charged,b0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,11703,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-2077-4416-83056,2025-07-23,1753252564,Charged,dm2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",해운대구,부산광역시,612-898,KR,,,4.99167E+18,Yes,,,,,
GPA.3350-5294-5335-93084,2025-07-23,1753252566,Charged,q6q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,36847,KR,,,4.99167E+18,Yes,,,,,
GPA.3372-0864-7187-20433,2025-07-23,1753252602,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,36847,KR,,,4.99167E+18,Yes,,,,,
GPA.3358-5937-8573-53101,2025-07-23,1753252611,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,36847,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-4916-3196-29630,2025-07-23,1753252740,Charged,dm2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",창원시,경상남도,51462,KR,,,4.99167E+18,Yes,,,,,
GPA.3385-5929-7223-68080,2025-07-23,1753252853,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,52650,KR,,,4.99167E+18,Yes,,,,,
GPA.3333-1086-6755-65994,2025-07-23,1753253038,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",순천시,전라남도,57991,KR,,,4.99167E+18,Yes,,,,,
