Event Category,,Product ID,Product Price,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,Sudden_Product_Bead1__1,1100,40,딱쎄,528,129577,110,1,GooglePlay,2025-07-18,458700,62
ItemPurchased (App),,(0)_account_Product_6__0,110,5,nimboos,177,11373,0,1,GooglePlay,2025-08-23,14300,5348
ItemPurchased (App),,account_Product_draw_4__0,110,2,위인대빵,92,7553,0,1,GooglePlay,2025-08-26,8800,8301
ItemPurchased (App),,account_Product_draw_3__0,110,6,이더존버,187,64435,0,1,GooglePlay,2025-08-22,15400,5030
ItemPurchased (App),,account_Product_draw_4__0,110,6,이더존버,187,60435,110,1,GooglePlay,2025-08-22,15400,5030
ItemPurchased (App),,Sudden_Product_Hero2__1,550,6,이더존버,187,51335,220,1,GooglePlay,2025-08-22,15400,5030
ItemPurchased (App),,(0)_account_Product_6__0,110,4,레비비,146,2376,0,1,GooglePlay,2025-08-24,8800,6047
ItemPurchased (App),,Sudden_Product_Growth1__5,1100,24,짱주숭,436,385062,770,1,GooglePlay,2025-08-04,423500,196
ItemPurchased (App),,account_Product_draw_3__2,1100,25,아모르,361,80289,0,1,GooglePlay,2025-08-03,88000,1130
ItemPurchased (App),,Sudden_Product_Growth2__0,330,1,테드장,53,17343,330,1,GooglePlay,2025-08-27,14300,17338
ItemPurchased (App),,Sudden_Product_Stage__4,1100,2,태율태양,301,386458,2530,1,GooglePlay,2025-08-26,451000,2294
ItemPurchased (App),,(1)_account_Product_3__1,3300,40,껸네,645,1246069,660,1,GooglePlay,2025-07-19,1353000,23
ItemPurchased (App),,(1)_account_Product_3__0,1100,40,껸네,645,1183169,660,1,GooglePlay,2025-07-19,1320000,23
ItemPurchased (App),,(0)_account_Product_3__2,1100,40,껸네,645,1113169,1760,1,GooglePlay,2025-07-19,1320000,23
ItemPurchased (App),,(0)_account_Product_3__1,550,40,껸네,645,1095169,2860,1,GooglePlay,2025-07-19,1320000,23
ItemPurchased (App),,(0)_account_Product_3__0,110,40,껸네,645,1085169,110,1,GooglePlay,2025-07-19,1287000,23
ItemPurchased (App),,Sudden_Product_Growth1__1,550,2,태율태양,289,347858,330,1,GooglePlay,2025-08-26,418000,2294
ItemPurchased (App),,Sudden_Product_Bead1__1,1100,29,국이,468,68376,9900,1,GooglePlay,2025-07-29,777700,127
ItemPurchased (App),,Pass_Product_0__4,3300,24,teamnose,421,436274,110,1,GooglePlay,2025-08-03,595100,325
ItemPurchased (App),,account_Product_Hero_10__0,330,4,표장창,119,7404,0,1,GooglePlay,2025-08-24,25300,6688
ItemPurchased (App),,account_Product_Hero_6__0,330,4,표장창,119,7404,330,1,GooglePlay,2025-08-24,25300,6688
ItemPurchased (App),,(0)_account_Product_7__0,110,5,trdfy,166,14978,0,1,GooglePlay,2025-08-22,12100,5667
ItemPurchased (App),,account_Product_Hero_0__2,1100,23,금재곱,566,909850,3740,1,GooglePlay,2025-08-04,2247300,34
ItemPurchased (App),,account_Product_Hero_6__2,1100,23,금재곱,566,909850,2640,1,GooglePlay,2025-08-04,2247300,34
ItemPurchased (App),,(0)_account_Product_3__0,110,37,안산한량,386,6454,330,1,GooglePlay,2025-07-20,64900,587
ItemPurchased (App),,account_Product_draw_5__1,550,37,안산한량,386,24854,440,1,GooglePlay,2025-07-20,64900,587
ItemPurchased (App),,account_Product_draw_5__0,110,37,안산한량,386,4854,990,1,GooglePlay,2025-07-20,64900,587
ItemPurchased (App),,(0)_account_Product_4__0,110,27,또땡겨,483,3240,0,1,GooglePlay,2025-07-31,657800,115
ItemPurchased (App),,Sudden_Product_Bead1__1,1100,37,게실염,487,20948,110,1,GooglePlay,2025-07-21,575300,107
ItemPurchased (App),,(0)_account_Product_3__1,550,43,악마,984,73751,28270,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,Pass_Product_3__4,3300,37,게실염,487,447273,110,1,GooglePlay,2025-07-21,564300,107
ItemPurchased (App),,Preminum_Product__1,770,5,이제시작이지,119,18389,0,1,GooglePlay,2025-08-23,7700,6688
ItemPurchased (App),,(1)_account_Product_3__1,3300,43,악마,984,63451,28820,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(0)_account_Product_1__0,110,43,악마,984,357451,32120,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(0)_account_Product_3__0,110,43,악마,984,354451,32230,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(0)_account_Product_2__0,110,43,악마,984,352451,32340,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,Sudden_Product_Bead1__9,3300,43,악마,984,913351,32450,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(1)_account_Product_7__3,11000,43,악마,984,1965851,35750,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(1)_account_Product_7__2,5500,43,악마,984,965851,46750,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,(1)_account_Product_7__1,3300,43,악마,984,465851,52250,1,OneStore,2025-07-15,5189800,2
ItemPurchased (App),,Sudden_Product_Hero2__2,1100,27,기무민섭,312,246721,770,1,GooglePlay,2025-08-01,62700,1959
ItemPurchased (App),,Pass_Product_2__0,550,330,메두사,1065,181526,280,0,OneStore,2024-10-02,667700,11
ItemPurchased (App),,Preminum_Product__1,770,1,비무장강도,26,191665,330,1,GooglePlay,2025-08-27,11000,17563
ItemPurchased (App),,Sudden_Product_Weapon__1,550,35,아돌이,431,26614,550,1,GooglePlay,2025-07-24,303600,220
ItemPurchased (App),,Sudden_Product_Hero2__3,3300,26,승질승,425,153019,550,1,GooglePlay,2025-08-02,232100,296
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,345476,830,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__7,1100,330,메두사,1060,897276,6730,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__6,3300,330,메두사,1060,1008776,7830,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__5,2200,330,메두사,1060,963776,11130,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,account_Product_Hero_0__0,330,3,j0125,131,118374,0,1,GooglePlay,2025-08-25,62700,6395
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,1292776,13330,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,962776,19230,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,account_Product_draw_5__0,110,330,메두사,1060,632776,25130,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__3,3300,330,메두사,1060,774351,25240,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__4,1100,330,메두사,1060,728851,28540,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,(0)_account_Product_7__0,110,24,chemma,433,154409,0,1,GooglePlay,2025-08-04,446600,213
ItemPurchased (App),,(0)_account_Product_4__0,110,24,chemma,433,154409,0,1,GooglePlay,2025-08-04,446600,213
ItemPurchased (App),,(0)_account_Product_6__0,110,24,chemma,433,152409,220,1,GooglePlay,2025-08-04,446600,213
ItemPurchased (App),,Pass_Product_0__1,770,24,chemma,433,152409,330,1,GooglePlay,2025-08-04,446600,213
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,1908351,29640,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,1578351,35540,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,1248351,41440,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Diamond_Product__5,5900,330,메두사,1060,918351,47340,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Sudden_Product_Bead1__2,2200,330,메두사,1060,588351,53240,0,OneStore,2024-10-02,667700,12
ItemPurchased (App),,Pass_Product_1__0,550,5,눈꽃안개,80,162889,0,1,GooglePlay,2025-08-22,33000,9591
ItemPurchased (App),,Pass_Product_0__0,550,5,눈꽃안개,80,123689,550,1,GooglePlay,2025-08-22,33000,9591
ItemPurchased (App),,Diamond_Product__2,550,5,눈꽃안개,80,52764,0,1,GooglePlay,2025-08-22,22000,9591
ItemPurchased (App),,Diamond_Product__3,990,5,눈꽃안개,80,34764,550,1,GooglePlay,2025-08-22,22000,9591
ItemPurchased (App),,account_Product_Hero_2__0,330,5,눈꽃안개,80,12764,440,1,GooglePlay,2025-08-22,11000,9591
ItemPurchased (App),,account_Product_Hero_6__0,330,5,눈꽃안개,80,8764,770,1,GooglePlay,2025-08-22,11000,9591
ItemPurchased (App),,Sudden_Product_Bead1__3,3300,333,동행,1246,106619,110,0,OneStore,2024-09-29,4585800,5
ItemPurchased (App),,Pass_Product_1__4,3300,333,동행,1246,570119,110,0,OneStore,2024-09-29,4552800,5
ItemPurchased (App),,Sudden_Product_Growth2__0,330,2,테무,37,25965,0,1,GooglePlay,2025-08-25,11000,18337
ItemPurchased (App),,Sudden_Product_Bead1__8,2200,43,악마,979,188312,550,1,OneStore,2025-07-15,4639800,2
ItemPurchased (App),,Preminum_Product__1,770,2,테무,28,50965,330,1,GooglePlay,2025-08-25,11000,18337
ItemPurchased (App),,(0)_account_Product_1__0,110,4,수도방위사령부,145,4539,0,1,GooglePlay,2025-08-24,6600,6039
ItemPurchased (App),,Pass_Product_1__0,550,2,100원빌런,95,319964,110,1,GooglePlay,2025-08-26,99000,8043
ItemPurchased (App),,Pass_Product_0__0,550,2,100원빌런,95,272364,660,1,GooglePlay,2025-08-26,99000,8043
ItemPurchased (App),,(0)_account_Product_2__0,110,311,무과금의교과서,1323,711960,0,0,GooglePlay,2024-10-21,11313400,3
ItemPurchased (App),,account_Product_draw_0__4,3300,2,100원빌런,92,172389,1210,1,GooglePlay,2025-08-26,99000,8043
ItemPurchased (App),,account_Product_draw_1__3,1100,2,100원빌런,92,52389,4510,1,GooglePlay,2025-08-26,99000,8043
ItemPurchased (App),,(0)_account_Product_7__0,110,43,악마,977,290812,2750,1,OneStore,2025-07-15,4639800,2
ItemPurchased (App),,(0)_account_Product_6__0,110,43,악마,977,290812,2860,1,OneStore,2025-07-15,4639800,2
ItemPurchased (App),,Sudden_Product_Boost__6,3300,43,악마,977,278532,2970,1,OneStore,2025-07-15,4639800,2
ItemPurchased (App),,Sudden_Product_Boost__9,5500,41,KIRA,1086,515101,370,1,GooglePlay,2025-07-18,10897700,1
ItemPurchased (App),,(0)_account_Product_7__0,110,41,KIRA,1086,499101,5870,1,GooglePlay,2025-07-18,10897700,1
ItemPurchased (App),,(0)_account_Product_6__0,110,41,KIRA,1086,498601,5980,1,GooglePlay,2025-07-18,10897700,1
ItemPurchased (App),,(0)_account_Product_7__0,110,41,KIRA,1086,511333,5870,1,GooglePlay,2025-07-18,10897700,1
ItemPurchased (App),,(0)_account_Product_6__0,110,41,KIRA,1086,510833,5980,1,GooglePlay,2025-07-18,10897700,1
ItemPurchased (App),,Sudden_Product_Bead1__0,550,37,게실염,487,35144,110,1,GooglePlay,2025-07-21,531300,107
ItemPurchased (App),,Sudden_Product_Bead1__0,550,42,디우,546,62708,550,1,GooglePlay,2025-07-17,652300,47
ItemPurchased (App),,Preminum_Product__2,1980,13,투농,260,194406,770,1,OneStore,2025-08-14,40700,3176
ItemPurchased (App),,Pass_Product_0__0,550,13,투농,260,118406,2750,1,OneStore,2025-08-14,40700,3176
ItemPurchased (App),,account_Product_draw_1__1,110,39,태굥,431,6825,330,1,GooglePlay,2025-07-19,163900,218
ItemPurchased (App),,Preminum_Product__4,660,1,엘란시스,30,194165,0,1,GooglePlay,2025-08-26,40700,17415
ItemPurchased (App),,Preminum_Product__3,660,1,엘란시스,30,183165,660,1,GooglePlay,2025-08-26,40700,17415
ItemPurchased (App),,Preminum_Product__2,1980,1,엘란시스,30,167165,1320,1,GooglePlay,2025-08-26,40700,17415
ItemPurchased (App),,Preminum_Product__1,770,19,니내눈지아니,268,85465,0,1,GooglePlay,2025-08-09,7700,2875
ItemPurchased (App),,Preminum_Product__1,770,4,레비비,127,1118,0,1,GooglePlay,2025-08-24,7700,6457
ItemPurchased (App),,Sudden_Product_Boost__1,550,29,냉균,486,273504,1320,1,GooglePlay,2025-07-29,689700,108
ItemPurchased (App),,Sudden_Product_Bead1__0,550,22,일본인,479,72580,440,1,GooglePlay,2025-08-05,819500,115
ItemPurchased (App),,account_Product_draw_0__1,110,6,유강체,216,52578,0,1,GooglePlay,2025-08-22,29700,4384
ItemPurchased (App),,account_Product_draw_3__0,110,6,유강체,216,48578,110,1,GooglePlay,2025-08-22,29700,4384
ItemPurchased (App),,Preminum_Product__2,1980,6,유강체,216,44578,220,1,GooglePlay,2025-08-22,29700,4384
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,5,raonao,234,50229,0,1,GooglePlay,2025-08-23,113300,3948
ItemPurchased (App),,(1)_account_Product_1__2,5500,30,암부,927,363001,8700,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,(1)_account_Product_1__1,3300,30,암부,927,273001,14200,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,Preminum_Product__1,770,4,천성령,38,392781,0,1,GooglePlay,2025-08-24,7700,16365
ItemPurchased (App),,Sudden_Product_Hero1__1,550,13,디붕진서니,237,54537,0,1,GooglePlay,2025-08-14,18700,3853
ItemPurchased (App),,Sudden_Product_Hero2__1,550,13,디붕진서니,237,31537,550,1,GooglePlay,2025-08-14,18700,3853
ItemPurchased (App),,Diamond_Product__5,5900,30,암부,927,331326,17500,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,(0)_account_Product_3__0,110,30,암부,927,364226,23400,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,(0)_account_Product_1__0,110,30,암부,927,362226,23510,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,(1)_account_Product_1__0,1100,30,암부,927,359226,23620,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,(1)_account_Product_3__0,1100,30,암부,927,329226,24720,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,Sudden_Product_Boost__0,330,37,가우리열제,293,282007,0,1,GooglePlay,2025-07-22,135300,2172
ItemPurchased (App),,Sudden_Product_Research__1,550,5,고대문명,276,84989,990,1,GooglePlay,2025-08-23,370700,2658
ItemPurchased (App),,Diamond_Product__5,5900,30,암부,926,956626,25820,1,GooglePlay,2025-07-29,5837700,3
ItemPurchased (App),,Sudden_Product_Bead1__4,1100,40,개근남,763,158325,220,1,GooglePlay,2025-07-18,1585100,12
ItemPurchased (App),,Sudden_Product_Bead1__3,3300,40,개근남,763,137825,1320,1,GooglePlay,2025-07-18,1585100,12
ItemPurchased (App),,(0)_account_Product_7__0,110,30,암부,924,744176,20720,1,GooglePlay,2025-07-29,5727700,3
ItemPurchased (App),,(0)_account_Product_6__0,110,30,암부,924,744176,20830,1,GooglePlay,2025-07-29,5727700,3
ItemPurchased (App),,Pass_Product_1__0,550,10,마카다미,278,396703,330,1,GooglePlay,2025-08-18,143000,2595
ItemPurchased (App),,Pass_Product_0__2,1100,10,마카다미,278,326703,880,1,GooglePlay,2025-08-18,143000,2595
ItemPurchased (App),,Pass_Product_0__1,770,10,마카다미,278,186703,1980,1,GooglePlay,2025-08-18,143000,2595
ItemPurchased (App),,Pass_Product_0__0,550,10,마카다미,278,86703,2750,1,GooglePlay,2025-08-18,143000,2595
ItemPurchased (App),,Sudden_Product_Research__2,1100,2,태율태양,268,1037674,880,1,GooglePlay,2025-08-26,418000,3124
ItemPurchased (App),,(1)_account_Product_3__0,1100,2,태율태양,266,963074,1980,1,GooglePlay,2025-08-26,418000,3124
ItemPurchased (App),,(0)_account_Product_3__2,1100,2,태율태양,266,943074,3080,1,GooglePlay,2025-08-26,418000,3124
ItemPurchased (App),,Preminum_Product__2,1980,41,깐세,366,220148,220,1,GooglePlay,2025-07-17,64900,981
ItemPurchased (App),,Preminum_Product__3,660,41,깐세,366,189148,2200,1,GooglePlay,2025-07-17,64900,981
ItemPurchased (App),,Preminum_Product__4,660,41,깐세,366,173148,2860,1,GooglePlay,2025-07-17,64900,981
ItemPurchased (App),,(0)_account_Product_3__1,550,2,태율태양,261,910674,880,1,GooglePlay,2025-08-26,385000,3124
ItemPurchased (App),,(0)_account_Product_3__0,110,2,태율태양,261,900674,1430,1,GooglePlay,2025-08-26,385000,3124
ItemPurchased (App),,account_Product_draw_5__1,550,2,태율태양,261,898674,1540,1,GooglePlay,2025-08-26,385000,3124
ItemPurchased (App),,account_Product_draw_5__0,110,2,태율태양,261,878674,2090,1,GooglePlay,2025-08-26,385000,3124
ItemPurchased (App),,Sudden_Product_Research__1,550,2,태율태양,261,878774,2200,1,GooglePlay,2025-08-26,385000,3124
ItemPurchased (App),,account_Product_draw_3__0,110,41,깐세,366,190923,220,1,GooglePlay,2025-07-17,31900,981
ItemPurchased (App),,account_Product_draw_4__0,110,41,깐세,366,186923,330,1,GooglePlay,2025-07-17,31900,981
ItemPurchased (App),,account_Product_draw_5__1,550,41,깐세,366,182923,440,1,GooglePlay,2025-07-17,31900,981
ItemPurchased (App),,account_Product_draw_5__0,110,41,깐세,366,162923,330,1,GooglePlay,2025-07-17,25300,981
ItemPurchased (App),,Sudden_Product_Research__0,330,2,태율태양,253,875274,2750,1,GooglePlay,2025-08-26,385000,4735
ItemPurchased (App),,(0)_account_Product_7__0,110,22,일본인,479,54784,990,1,GooglePlay,2025-08-05,819500,115
ItemPurchased (App),,(0)_account_Product_6__0,110,22,일본인,479,54784,1100,1,GooglePlay,2025-08-05,819500,115
ItemPurchased (App),,(1)_account_Product_6__0,550,22,일본인,479,54784,1210,1,GooglePlay,2025-08-05,819500,115
ItemPurchased (App),,Sudden_Product_Stage__3,550,2,태율태양,251,809574,3080,1,GooglePlay,2025-08-26,385000,4735
ItemPurchased (App),,Sudden_Product_Weapon__0,330,3,꽝철사냥,63,212818,880,1,GooglePlay,2025-08-20,40700,12563
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,2,태율태양,202,618974,330,1,GooglePlay,2025-08-26,352000,4735
ItemPurchased (App),,Sudden_Product_Armor__1,550,2,태율태양,202,577474,1430,1,GooglePlay,2025-08-26,352000,4735
ItemPurchased (App),,account_Product_draw_4__2,1100,3,꽝철사냥,53,296818,1210,1,GooglePlay,2025-08-20,40700,13117
ItemPurchased (App),,Sudden_Product_Growth2__3,3300,2,태율태양,201,1268974,1980,1,GooglePlay,2025-08-26,352000,4735
ItemPurchased (App),,account_Product_draw_4__1,550,3,꽝철사냥,53,256818,2310,1,GooglePlay,2025-08-20,40700,13117
ItemPurchased (App),,Sudden_Product_Stage__2,5500,2,태율태양,201,1118474,5280,1,GooglePlay,2025-08-26,352000,4735
ItemPurchased (App),,account_Product_draw_4__0,110,3,꽝철사냥,53,236818,2860,1,GooglePlay,2025-08-20,40700,13117
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,2,태율태양,194,267774,1980,1,GooglePlay,2025-08-26,264000,4735
ItemPurchased (App),,account_Product_draw_3__2,1100,2,태율태양,194,188774,3080,1,GooglePlay,2025-08-26,264000,4735
ItemPurchased (App),,account_Product_draw_3__1,550,2,태율태양,194,148774,4180,1,GooglePlay,2025-08-26,264000,4735
ItemPurchased (App),,account_Product_draw_3__0,110,2,태율태양,194,128774,4730,1,GooglePlay,2025-08-26,264000,4735
ItemPurchased (App),,Sudden_Product_Hero2__2,1100,2,태율태양,194,247774,4840,1,GooglePlay,2025-08-26,264000,4735
ItemPurchased (App),,Sudden_Product_Armor__1,550,6,오시로,95,150516,0,1,GooglePlay,2025-08-21,18700,7867
ItemPurchased (App),,Sudden_Product_Weapon__1,550,6,오시로,95,126516,550,1,GooglePlay,2025-08-21,18700,7867
ItemPurchased (App),,account_Product_draw_4__1,550,2,태율태양,191,71662,440,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,account_Product_draw_4__0,110,2,태율태양,191,51662,990,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,(0)_account_Product_4__1,550,2,태율태양,191,51762,1100,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,(0)_account_Product_4__0,110,2,태율태양,191,41762,1650,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,(1)_account_Product_6__0,550,2,태율태양,191,39762,1760,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,(0)_account_Product_6__0,110,2,태율태양,191,39762,2310,1,GooglePlay,2025-08-26,209000,5965
ItemPurchased (App),,account_Product_draw_0__3,1100,24,teamnose,418,65548,1650,1,GooglePlay,2025-08-03,577500,322
ItemPurchased (App),,account_Product_draw_0__2,550,24,teamnose,418,25548,2750,1,GooglePlay,2025-08-03,577500,322
ItemPurchased (App),,account_Product_draw_0__1,110,24,teamnose,418,5548,0,1,GooglePlay,2025-08-03,544500,322
ItemPurchased (App),,Sudden_Product_Weapon__3,3300,29,코리아se스머신,572,439313,110,1,GooglePlay,2025-07-30,1567500,29
ItemPurchased (App),,Sudden_Product_Research__10,5500,42,은월랑,535,207612,110,1,GooglePlay,2025-07-17,1553200,56
ItemPurchased (App),,Sudden_Product_Boost__1,550,27,IPZA,411,22273,110,1,GooglePlay,2025-07-31,204600,417
ItemPurchased (App),,Preminum_Product__4,660,4,후추초코,114,14183,0,1,GooglePlay,2025-08-24,14300,7421
ItemPurchased (App),,account_Product_draw_0__5,5500,29,코리아se스머신,572,883213,110,1,GooglePlay,2025-07-30,1534500,29
ItemPurchased (App),,account_Product_draw_0__4,3300,29,코리아se스머신,572,683213,110,1,GooglePlay,2025-07-30,1479500,29
ItemPurchased (App),,account_Product_draw_0__3,1100,29,코리아se스머신,572,563213,110,1,GooglePlay,2025-07-30,1446500,28
ItemPurchased (App),,account_Product_draw_0__2,550,29,코리아se스머신,572,563213,110,1,GooglePlay,2025-07-30,1446500,28
ItemPurchased (App),,account_Product_draw_0__1,110,29,코리아se스머신,572,503213,1760,1,GooglePlay,2025-07-30,1446500,28
