Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ruby_4,33000,13,미율,348,OneStore,2025-07-21,262900,136},,,
Order Complete (App),,ruby_1,1100,2,뜌브,86,GooglePlay,2025-08-01,11000,6393},,,
Order Complete (App),,ruby_1,1100,2,뜌브,86,GooglePlay,2025-08-01,9900,6393},,,
Order Complete (App),,ruby_1,1100,2,뜌브,86,GooglePlay,2025-08-01,7700,6393},,,
Order Complete (App),,ruby_4,33000,13,미율,344,OneStore,2025-07-21,229900,163},,,
Order Complete (App),,ruby_3,11000,4,돌돌돌,114,GooglePlay,2025-07-30,6600,4789},,,
Order Complete (App),,ruby_6,110000,16,곰탕재료푸바오,376,GooglePlay,2025-07-19,410300,85},,,
Order Complete (App),,ads_remove,7700,1,정원7,7,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,규리링,66,GooglePlay,2025-08-02,0,8212},,,
Order Complete (App),,ads_remove,7700,1,유하일당,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,그럴슨더,5,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,18,쮸니,327,GooglePlay,2025-07-16,56100,212},,,
Order Complete (App),,ruby_1,1100,10,윤이나,251,GooglePlay,2025-07-25,29700,1498},,,
Order Complete (App),,ruby_1,1100,10,윤이나,251,GooglePlay,2025-07-25,29700,1498},,,
Order Complete (App),,ruby_2,6600,10,윤이나,251,GooglePlay,2025-07-25,28600,1498},,,
Order Complete (App),,ruby_3,11000,10,윤이나,251,GooglePlay,2025-07-25,11000,1498},,,
Order Complete (App),,ruby_2,6600,2,꼬깔콘,84,GooglePlay,2025-08-01,14300,6652},,,
Order Complete (App),,ruby_2,6600,2,아라가라가,148,GooglePlay,2025-08-01,27500,3680},,,
Order Complete (App),,ads_remove,7700,1,쯔리,46,GooglePlay,2025-08-02,0,14368},,,
Order Complete (App),,ruby_6,110000,1,모매돌,28,GooglePlay,2025-08-02,7700,13374},,,
Order Complete (App),,ruby_3,11000,2,우성이,76,GooglePlay,2025-08-02,47300,8202},,,
Order Complete (App),,ruby_2,6600,2,우성이,76,GooglePlay,2025-08-02,40700,8202},,,
Order Complete (App),,ruby_2,6600,2,우성이,76,GooglePlay,2025-08-02,34100,8202},,,
Order Complete (App),,ruby_2,6600,2,아라가라가,148,GooglePlay,2025-08-01,20900,3680},,,
Order Complete (App),,ruby_2,6600,2,우성이,76,GooglePlay,2025-08-02,27500,8202},,,
Order Complete (App),,ads_remove,7700,1,hallo,5,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,2,망루,41,GooglePlay,2025-08-02,7700,12297},,,
Order Complete (App),,ruby_4,33000,13,게실염,271,GooglePlay,2025-07-21,170500,774},,,
Order Complete (App),,ruby_4,33000,13,게실염,271,GooglePlay,2025-07-21,137500,774},,,
Order Complete (App),,ads_remove,7700,2,망루,24,GooglePlay,2025-08-02,0,13850},,,
Order Complete (App),,ruby_2,6600,13,게실염,270,GooglePlay,2025-07-21,130900,774},,,
Order Complete (App),,ruby_3,11000,13,게실염,270,GooglePlay,2025-07-21,119900,774},,,
Order Complete (App),,ads_remove,7700,1,모매돌,5,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,13,게실염,270,GooglePlay,2025-07-21,108900,774},,,
Order Complete (App),,ruby_2,6600,15,유설장카,189,GooglePlay,2025-07-19,6600,2754},,,
Order Complete (App),,ruby_2,6600,18,쩰리,311,GooglePlay,2025-07-16,26400,274},,,
Order Complete (App),,ruby_2,6600,16,태풍표류기,450,GooglePlay,2025-07-19,893200,28},,,
Order Complete (App),,ads_remove,7700,1,하커네,7,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,흐으윽,6,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_6,110000,15,부릉부릉,764,OneStore,2025-07-20,5177700,2},,,
Order Complete (App),,ads_remove,7700,1,칠갑아범,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,12,장수척준경,298,GooglePlay,2025-07-22,122100,322},,,
Order Complete (App),,ruby_4,33000,16,비스트롱,350,GooglePlay,2025-07-19,18700,126},,,
Order Complete (App),,ruby_1,1100,2,우성이,52,GooglePlay,2025-08-02,27500,10011},,,
Order Complete (App),,ruby_1,1100,2,우성이,52,GooglePlay,2025-08-02,25300,10011},,,
Order Complete (App),,ruby_2,6600,2,우성이,52,GooglePlay,2025-08-02,25300,10011},,,
Order Complete (App),,ruby_3,11000,2,우성이,52,GooglePlay,2025-08-02,7700,10011},,,
Order Complete (App),,ads_remove,7700,2,ni따위가,68,GooglePlay,2025-08-02,0,8197},,,
Order Complete (App),,ruby_1,1100,12,장수척준경,298,GooglePlay,2025-07-22,121000,322},,,
Order Complete (App),,ruby_5,55000,12,장수척준경,298,GooglePlay,2025-07-22,66000,322},,,
Order Complete (App),,ads_remove,7700,1,말랑카우진,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,16,사랑잉,437,GooglePlay,2025-07-19,854700,39},,,
Order Complete (App),,ads_remove,7700,1,은짱사랑,11,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_5,55000,18,디올대디,406,GooglePlay,2025-07-17,449900,55},,,
Order Complete (App),,ads_remove,7700,2,우성이,24,GooglePlay,2025-08-02,0,13650},,,
Order Complete (App),,ruby_6,110000,5,퇴치하자,176,GooglePlay,2025-07-30,95700,3537},,,
Order Complete (App),,ads_remove,7700,1,nuyheaT,7,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_1,1100,18,권대훈,286,GooglePlay,2025-07-17,27500,569},,,
Order Complete (App),,ruby_1,1100,18,권대훈,286,GooglePlay,2025-07-17,27500,569},,,
Order Complete (App),,ruby_2,6600,18,권대훈,286,GooglePlay,2025-07-17,25300,569},,,
Order Complete (App),,ruby_3,11000,18,권대훈,286,GooglePlay,2025-07-17,7700,569},,,
Order Complete (App),,ads_remove,7700,1,팡두,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_2,6600,1,최매력,52,GooglePlay,2025-08-02,11000,10854},,,
Order Complete (App),,ruby_4,33000,12,Raid,612,GooglePlay,2025-07-22,3015100,6},,,
Order Complete (App),,ruby_3,11000,1,최매력,52,GooglePlay,2025-08-02,0,10854},,,
Order Complete (App),,ads_remove,7700,2,법기,51,GooglePlay,2025-08-02,0,10848},,,
Order Complete (App),,ruby_5,55000,8,오랑케,420,GooglePlay,2025-07-27,1070300,51},,,
Order Complete (App),,ruby_3,11000,9,유케이,280,GooglePlay,2025-07-26,88000,619},,,
Order Complete (App),,ruby_6,110000,8,오랑케,420,GooglePlay,2025-07-27,905300,51},,,
Order Complete (App),,ruby_5,55000,8,오랑케,420,GooglePlay,2025-07-27,850300,51},,,
Order Complete (App),,ruby_3,11000,17,기풍한1,286,GooglePlay,2025-07-17,45100,484},,,
Order Complete (App),,ads_remove,7700,2,자구살두,66,GooglePlay,2025-08-02,0,8184},,,
Order Complete (App),,ruby_3,11000,15,화니화니96,285,GooglePlay,2025-07-20,29700,558},,,
Order Complete (App),,ruby_3,11000,15,화니화니96,285,GooglePlay,2025-07-20,7700,558},,,
Order Complete (App),,ruby_1,1100,5,테오도르,92,GooglePlay,2025-07-29,7700,5624},,,
Order Complete (App),,ruby_2,6600,5,테오도르,92,GooglePlay,2025-07-29,0,5624},,,
Order Complete (App),,ruby_3,11000,7,루아베니,340,GooglePlay,2025-07-17,727100,168},,,
Order Complete (App),,ruby_3,11000,12,전위,263,GooglePlay,2025-07-23,18700,1011},,,
Order Complete (App),,ruby_3,11000,16,태백,399,GooglePlay,2025-07-18,554400,57},,,
Order Complete (App),,ruby_3,11000,12,전위,263,GooglePlay,2025-07-23,7700,1011},,,
Order Complete (App),,ruby_6,110000,12,Raid,601,GooglePlay,2025-07-22,2905100,6},,,
Order Complete (App),,ads_remove,7700,2,뜌브,82,GooglePlay,2025-08-01,0,6841},,,
Order Complete (App),,ads_remove,7700,1,블랙늑대,24,GooglePlay,2025-08-02,0,14343},,,
Order Complete (App),,ruby_3,11000,4,폭력왕,154,GooglePlay,2025-07-31,7700,3504},,,
Order Complete (App),,ruby_3,11000,9,타이거통,271,GooglePlay,2025-07-26,220000,730},,,
Order Complete (App),,ads_remove,7700,1,한라소주,13,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_6,110000,14,럭키스트라이크,526,OneStore,2025-07-21,1500400,14},,,
Order Complete (App),,ruby_2,6600,1,티몬짱,35,GooglePlay,2025-08-02,7700,12485},,,
Order Complete (App),,ruby_1,1100,1,티몬짱,35,GooglePlay,2025-08-02,0,12485},,,
Order Complete (App),,ruby_4,33000,16,태백,395,GooglePlay,2025-07-18,521400,57},,,
Order Complete (App),,ruby_6,110000,12,Raid,591,GooglePlay,2025-07-22,2905100,6},,,
Order Complete (App),,ruby_6,110000,12,Raid,591,GooglePlay,2025-07-22,2685100,6},,,
Order Complete (App),,ads_remove,7700,1,풍운우,45,GooglePlay,2025-08-02,0,12879},,,
Order Complete (App),,ruby_3,11000,5,얼죽뱅,173,GooglePlay,2025-07-30,20900,3666},,,
Order Complete (App),,ads_remove,7700,1,단구동맛피아,14,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,송이아빠,9,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_6,110000,6,암부,469,GooglePlay,2025-07-29,1877700,22},,,
Order Complete (App),,ads_remove,7700,1,에드킴,26,GooglePlay,2025-08-02,0,14332},,,
Order Complete (App),,ruby_4,33000,5,냉균,316,GooglePlay,2025-07-29,271700,252},,,
Order Complete (App),,ruby_2,6600,3,와따숑,112,GooglePlay,2025-08-01,44000,4827},,,
Order Complete (App),,ruby_2,6600,9,앙코,250,GooglePlay,2025-07-26,55000,1334},,,
Order Complete (App),,ruby_3,11000,2,뽄요,71,GooglePlay,2025-08-02,19800,7590},,,
Order Complete (App),,ruby_2,6600,2,댕냥이당,85,GooglePlay,2025-08-02,7700,6546},,,
Order Complete (App),,ruby_1,1100,17,Karl,255,GooglePlay,2025-07-18,9900,1229},,,
Order Complete (App),,ruby_1,1100,17,Karl,255,GooglePlay,2025-07-18,8800,1229},,,
Order Complete (App),,ads_remove,7700,1,난세선조,4,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_2,6600,3,부릅,131,GooglePlay,2025-08-01,36300,4371},,,
Order Complete (App),,ruby_1,1100,17,Karl,255,GooglePlay,2025-07-18,8800,1229},,,
Order Complete (App),,ruby_1,1100,17,Karl,255,GooglePlay,2025-07-18,7700,1229},,,
Order Complete (App),,ruby_4,33000,6,일해라정차장,286,GooglePlay,2025-07-29,183700,484},,,
Order Complete (App),,ads_remove,7700,1,조비,9,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_6,110000,17,꽃해골,471,GooglePlay,2025-07-18,1140700,21},,,
Order Complete (App),,ruby_1,1100,2,물빛,67,GooglePlay,2025-08-02,36300,7968},,,
Order Complete (App),,ruby_1,1100,2,물빛,67,GooglePlay,2025-08-02,34100,7968},,,
Order Complete (App),,ruby_1,1100,2,물빛,67,GooglePlay,2025-08-02,33000,7968},,,
Order Complete (App),,ruby_2,6600,3,부릅,119,GooglePlay,2025-08-01,29700,4371},,,
Order Complete (App),,ruby_3,11000,8,godtwkim,224,GooglePlay,2025-07-26,14300,2350},,,
Order Complete (App),,ruby_2,6600,15,나태지옥,294,GooglePlay,2025-07-20,51700,399},,,
Order Complete (App),,ruby_3,11000,19,상처,737,GooglePlay,2025-07-16,3418800,3},,,
Order Complete (App),,ruby_2,6600,8,godtwkim,223,GooglePlay,2025-07-26,7700,2350},,,
Order Complete (App),,ruby_3,11000,2,뽄요,68,GooglePlay,2025-08-02,8800,11574},,,
Order Complete (App),,ruby_2,6600,3,큰별샘오셨다,101,GooglePlay,2025-07-31,7700,5461},,,
Order Complete (App),,ruby_1,1100,2,뽄요,68,GooglePlay,2025-08-02,7700,11574},,,
Order Complete (App),,ads_remove,7700,2,지나사랑,71,GooglePlay,2025-08-02,0,8531},,,
Order Complete (App),,ruby_1,1100,3,와따숑,94,GooglePlay,2025-08-01,44000,6357},,,
Order Complete (App),,ruby_1,1100,3,와따숑,94,GooglePlay,2025-08-01,42900,6357},,,
Order Complete (App),,ruby_1,1100,3,와따숑,94,GooglePlay,2025-08-01,40700,6357},,,
Order Complete (App),,ruby_1,1100,10,무르무르,289,GooglePlay,2025-07-25,44000,441},,,
Order Complete (App),,ruby_3,11000,3,와따숑,93,GooglePlay,2025-08-01,29700,6357},,,
Order Complete (App),,ruby_2,6600,15,막내키키,304,GooglePlay,2025-07-20,80300,296},,,
Order Complete (App),,ruby_3,11000,3,와따숑,93,GooglePlay,2025-08-01,18700,6357},,,
Order Complete (App),,ruby_3,11000,15,막내키키,304,GooglePlay,2025-07-20,69300,296},,,
Order Complete (App),,ruby_1,1100,12,봉고,286,GooglePlay,2025-07-22,57200,474},,,
Order Complete (App),,ruby_1,1100,12,봉고,286,GooglePlay,2025-07-22,56100,474},,,
Order Complete (App),,ruby_2,6600,11,천상빛,201,GooglePlay,2025-07-24,7700,2528},,,
Order Complete (App),,ruby_4,33000,7,루아베니,336,GooglePlay,2025-07-17,694100,177},,,
Order Complete (App),,ruby_3,11000,16,태풍표류기,449,GooglePlay,2025-07-19,882200,28},,,
Order Complete (App),,ruby_3,11000,15,코코봉봉,296,GooglePlay,2025-07-20,51700,318},,,
Order Complete (App),,ruby_6,110000,17,꽃해골,467,GooglePlay,2025-07-18,1030700,24},,,
Order Complete (App),,ruby_3,11000,3,부릅,114,GooglePlay,2025-08-01,29700,4760},,,
Order Complete (App),,ruby_3,11000,3,부릅,114,GooglePlay,2025-08-01,7700,4760},,,
Order Complete (App),,ruby_3,11000,3,와따숑,91,GooglePlay,2025-08-01,7700,6357},,,
Order Complete (App),,ads_remove,7700,11,귀가,136,GooglePlay,2025-07-24,0,3891},,,
Order Complete (App),,ruby_3,11000,16,하야꾸,302,GooglePlay,2025-07-19,146300,295},,,
Order Complete (App),,ruby_3,11000,2,아련나래,30,GooglePlay,2025-08-02,0,14312},,,
Order Complete (App),,ruby_3,11000,7,루아베니,334,GooglePlay,2025-07-17,683100,177},,,
Order Complete (App),,ads_remove,7700,1,은짱이,13,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_1,1100,8,정쾌남,237,GooglePlay,2025-07-25,27500,1683},,,
Order Complete (App),,ruby_1,1100,8,정쾌남,237,GooglePlay,2025-07-25,27500,1683},,,
Order Complete (App),,ruby_2,6600,8,정쾌남,237,GooglePlay,2025-07-25,25300,1683},,,
Order Complete (App),,ruby_3,11000,8,정쾌남,237,GooglePlay,2025-07-25,7700,1683},,,
Order Complete (App),,ruby_4,33000,1,수애,116,GooglePlay,2025-08-02,66000,4642},,,
Order Complete (App),,ads_remove,7700,3,때린데또때린다,118,GooglePlay,2025-07-30,0,4470},,,
Order Complete (App),,ruby_2,6600,1,동물의왕흑인,55,GooglePlay,2025-08-02,7700,14283},,,
Order Complete (App),,ruby_1,1100,2,치티,177,GooglePlay,2025-07-31,55000,3069},,,
Order Complete (App),,ruby_1,1100,2,치티,177,GooglePlay,2025-07-31,53900,3069},,,
Order Complete (App),,ruby_1,1100,2,치티,177,GooglePlay,2025-07-31,51700,3069},,,
Order Complete (App),,ads_remove,7700,1,캐드,43,GooglePlay,2025-08-02,0,11345},,,
Order Complete (App),,ruby_3,11000,1,갱민,89,GooglePlay,2025-08-02,7700,6609},,,
Order Complete (App),,ads_remove,7700,1,끼꼬,51,GooglePlay,2025-08-02,0,13758},,,
Order Complete (App),,ruby_3,11000,16,김민교,305,GooglePlay,2025-07-18,162800,288},,,
Order Complete (App),,ads_remove,7700,1,행인이오,17,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,지존갑사123,44,GooglePlay,2025-08-02,0,12326},,,
Order Complete (App),,ads_remove,7700,1,훈애심S2,41,GooglePlay,2025-08-02,0,13925},,,
Order Complete (App),,ads_remove,7700,1,돌뺌,16,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,15,하야꾸,292,GooglePlay,2025-07-19,135300,463},,,
Order Complete (App),,ads_remove,7700,7,원탱탱,147,GooglePlay,2025-07-27,0,3651},,,
Order Complete (App),,ads_remove,7700,1,로건이,4,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,막조사,11,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,나이스캐치,11,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_2,6600,5,제근,148,GooglePlay,2025-07-29,29700,3606},,,
Order Complete (App),,ruby_1,1100,5,하늘고백,237,GooglePlay,2025-07-29,11000,1769},,,
Order Complete (App),,ads_remove,7700,1,진순이,25,GooglePlay,2025-08-02,0,14276},,,
Order Complete (App),,ads_remove,7700,1,위연,69,GooglePlay,2025-08-02,0,9457},,,
Order Complete (App),,ads_remove,7700,1,야난,19,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,3,둡두둡,118,GooglePlay,2025-07-31,18700,4461},,,
Order Complete (App),,ruby_6,110000,13,발직,324,GooglePlay,2025-07-21,128700,228},,,
Order Complete (App),,ruby_3,11000,3,둡두둡,118,GooglePlay,2025-07-31,7700,4461},,,
Order Complete (App),,ads_remove,7700,1,뽄요,5,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,1,물빛,53,GooglePlay,2025-08-02,33000,9738},,,
Order Complete (App),,ruby_5,55000,17,디올대디,393,GooglePlay,2025-07-17,394900,56},,,
Order Complete (App),,ruby_3,11000,1,물빛,53,GooglePlay,2025-08-02,11000,9738},,,
Order Complete (App),,ruby_3,11000,9,치리군,288,GooglePlay,2025-07-24,135300,409},,,
Order Complete (App),,ads_remove,7700,1,동물의왕흑인,4,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_2,6600,1,인스,36,GooglePlay,2025-08-02,7700,14261},,,
Order Complete (App),,ruby_3,11000,1,조메기,82,GooglePlay,2025-08-02,8800,6758},,,
Order Complete (App),,ads_remove,7700,1,아뿔싸,4,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_1,1100,1,조메기,82,GooglePlay,2025-08-02,7700,6758},,,
Order Complete (App),,ads_remove,7700,1,댕냥이당,52,GooglePlay,2025-08-02,0,10212},,,
Order Complete (App),,ruby_2,6600,8,톰머,229,GooglePlay,2025-07-26,20900,2178},,,
Order Complete (App),,ruby_5,55000,5,국이,194,GooglePlay,2025-07-29,95700,2560},,,
Order Complete (App),,ads_remove,7700,1,조인성,5,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,1,수애,62,GooglePlay,2025-08-02,33000,8810},,,
Order Complete (App),,ruby_2,6600,8,톰머,228,GooglePlay,2025-07-26,14300,2178},,,
Order Complete (App),,ads_remove,7700,1,인스,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,MinniM,9,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,오도화,18,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_2,6600,3,간동원,149,OneStore,2025-07-31,53900,3746},,,
Order Complete (App),,ruby_1,1100,1,만세하는냉장고,41,GooglePlay,2025-08-02,7700,12492},,,
Order Complete (App),,ruby_2,6600,3,간동원,149,OneStore,2025-07-31,47300,3746},,,
Order Complete (App),,ruby_3,11000,1,물빛,26,GooglePlay,2025-08-02,0,14243},,,
Order Complete (App),,ruby_2,6600,1,만세하는냉장고,41,GooglePlay,2025-08-02,0,12492},,,
Order Complete (App),,ruby_4,33000,3,간동원,149,OneStore,2025-07-31,40700,3746},,,
Order Complete (App),,ruby_5,55000,15,드레옹,479,GooglePlay,2025-07-19,1536700,19},,,
Order Complete (App),,ruby_1,1100,13,럭키스트라이크,493,OneStore,2025-07-21,1390400,15},,,
Order Complete (App),,ruby_3,11000,13,럭키스트라이크,493,OneStore,2025-07-21,1389300,15},,,
Order Complete (App),,ads_remove,7700,1,빵이아범,6,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,1,수애,36,GooglePlay,2025-08-02,0,12929},,,
Order Complete (App),,ruby_4,33000,2,힝꾸,101,GooglePlay,2025-07-31,66000,5757},,,
Order Complete (App),,ruby_5,55000,14,s불멸1s,367,GooglePlay,2025-07-19,866800,93},,,
Order Complete (App),,ruby_4,33000,7,숨소,291,GooglePlay,2025-07-27,282700,365},,,
Order Complete (App),,ads_remove,7700,1,암흑가의악질,41,GooglePlay,2025-08-02,0,12765},,,
Order Complete (App),,ads_remove,7700,1,무랭이,25,GooglePlay,2025-08-02,0,14221},,,
Order Complete (App),,ads_remove,7700,1,제이씨,28,GooglePlay,2025-08-02,0,14222},,,
Order Complete (App),,ads_remove,7700,1,카르멘노아,7,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,장토리,41,GooglePlay,2025-08-02,0,14212},,,
Order Complete (App),,ads_remove,7700,1,청주테크노폴리스,15,GooglePlay,2025-07-27,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,도겸,4,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,8,선학,226,GooglePlay,2025-07-26,7700,2044},,,
Order Complete (App),,ruby_3,11000,1,봉미미,28,GooglePlay,2025-08-02,40700,14207},,,
Order Complete (App),,ruby_4,33000,1,봉미미,28,GooglePlay,2025-08-02,7700,14207},,,
Order Complete (App),,ruby_6,110000,14,헤롱이,350,GooglePlay,2025-07-20,436700,127},,,
Order Complete (App),,ads_remove,7700,1,김종곰의난,6,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,조메기,8,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_3,11000,17,불태워버려,344,GooglePlay,2025-07-17,60500,148},,,
Order Complete (App),,ads_remove,7700,1,봉미미,9,GooglePlay,2025-08-02,0,99999999},,,
Order Complete (App),,ruby_4,33000,2,힝꾸,91,GooglePlay,2025-07-31,33000,5757},,,
Order Complete (App),,ads_remove,7700,1,아틀레티꼬마,66,GooglePlay,2025-08-02,0,9277},,,
Order Complete (App),,ruby_2,6600,12,가우리열제,198,GooglePlay,2025-07-22,29700,2453},,,
Order Complete (App),,ads_remove,7700,3,관측불능,34,GooglePlay,2025-07-31,0,12463},,,
Order Complete (App),,ruby_3,11000,13,뿌돔,285,GooglePlay,2025-07-21,18700,514},,,
Order Complete (App),,ads_remove,7700,1,댕구에요,4,GooglePlay,2025-08-02,0,99999999},,,
